,Actual,Predicted
15224,752000.0,761594.9156988747
600,507000.0,402839.72001888976
18288,637000.0,1050169.9726733398
12466,399950.0,577448.1684702625
2617,210000.0,368683.98315241095
275,365000.0,593546.8747739717
13651,240000.0,291775.22592975013
1541,350000.0,596840.8365228167
1992,399950.0,657102.4617968844
4730,538000.0,721309.3040551646
14573,390000.0,480193.95806582924
21178,815000.0,748428.5652022604
3125,448000.0,271451.19540051837
4981,147200.0,220325.6683602007
12513,445000.0,334869.61482255347
18820,474950.0,502006.99647251144
9010,603500.0,687138.361855722
14379,765000.0,597502.7964175502
12126,247000.0,314075.2103348058
8,229500.0,390993.50851605553
5992,241000.0,144976.42510624044
9233,733000.0,436623.0740682129
12835,229000.0,265345.99857597705
252,415000.0,409234.9751468627
14738,295950.0,362524.3273028387
6278,241000.0,186110.9122505011
1972,780000.0,774382.0059070224
9480,505000.0,380734.153067274
16160,365000.0,382186.4356448753
6504,690000.0,530595.4647857891
14712,239950.0,358517.7801107103
12269,550000.0,471122.4384744717
11806,512000.0,695565.3495215084
13095,666570.0,678645.3225685079
212,592500.0,658375.2420708751
18794,1000000.0,706389.8309809705
381,950000.0,1175927.8170151263
6550,365000.0,362025.61072586384
8027,480000.0,365561.38174141105
15837,440000.0,777401.3154945746
7389,292500.0,355606.8401259752
16788,400000.0,483588.1086833207
21089,359950.0,499823.6661533825
13107,1260000.0,1213461.6103005297
5778,417500.0,357653.75565123186
1460,707500.0,644536.6160587519
18561,405000.0,384257.47166748904
11442,1130000.0,853691.7690187497
19504,545000.0,560698.5866368134
16463,416000.0,323914.7698032856
20897,1940000.0,1056735.4294761727
18850,620000.0,929935.7584476573
11285,236000.0,304584.78839430865
19174,209000.0,383690.5203867452
2984,765000.0,1031935.433194614
1156,350000.0,281989.42639450263
20877,627000.0,647508.146160394
4367,800000.0,476319.6111588534
466,465000.0,385761.8814424118
27,667000.0,649715.2144410424
19601,235000.0,331038.0655339407
19045,425000.0,325765.9647436943
60,650000.0,773889.0643061986
7060,517500.0,484637.9811414303
18413,359000.0,488340.11833805405
13635,765000.0,305129.63835488167
5866,89000.0,69236.07236425206
15166,1760000.0,1650890.4587229826
18027,500000.0,389483.16031956393
9761,306500.0,520087.62164189015
17511,631500.0,829477.2727413513
8175,355000.0,324632.3876011688
10911,294900.0,364203.2244576281
7650,275000.0,522641.31703943014
6164,450000.0,346546.5703817364
3634,550000.0,705213.7249348005
463,359500.0,679327.262988097
7648,345000.0,207247.48289264087
7027,460000.0,353480.11469116807
11440,848000.0,959477.8259466812
4282,730000.0,830159.5019966979
12654,450000.0,363024.9540054416
187,560000.0,522986.0362192346
7016,199950.0,308277.08688603994
9865,450000.0,430726.37798877805
1886,785500.0,985921.9562254548
11371,565000.0,532316.2224393999
2223,535000.0,185170.99662961345
12122,251000.0,245864.96961989347
9923,775000.0,920794.2090932745
452,232000.0,129494.9117417885
13770,1350000.0,1616673.2885989472
94,700000.0,570835.3682116754
6607,675000.0,620463.8575576553
721,565000.0,461291.5967853721
11247,270000.0,346860.23032291606
706,440000.0,282410.5412882939
20553,344000.0,504885.99561362807
14555,930000.0,672147.726186268
15264,675000.0,574797.5824840143
459,255000.0,225952.85039334
8115,333000.0,458631.90291901026
3550,1010000.0,838706.6369157387
13377,599950.0,293454.6265372997
2692,285750.0,577325.255360133
15822,600000.0,549235.7086913753
8828,460000.0,453497.1869555926
4273,260000.0,316971.24374658056
7911,1820000.0,960603.5366609832
1521,550000.0,746483.3599764099
4386,700000.0,693496.5630553663
8241,1320000.0,867092.5506698461
6526,585000.0,550075.0887318673
12533,575000.0,562631.1042458061
8848,601000.0,522151.7884510141
14596,685000.0,539361.099850798
5108,692500.0,891122.3891661782
9869,176000.0,343362.1967524998
3588,862000.0,728728.6092930594
6917,546000.0,411385.46798835415
5331,723000.0,679767.6264567152
2043,219950.0,281736.4482209971
9397,420000.0,378423.67885317747
167,807100.0,712320.1764448052
16778,550000.0,1076716.2461893493
6381,675000.0,910711.8817693917
7057,490000.0,778243.0004200293
2862,441500.0,336800.7522051865
11436,216650.0,289089.1599461399
14362,800000.0,801421.8061995218
1820,275000.0,229110.95915842615
14365,230000.0,248465.75395454653
8400,210000.0,192287.10421044845
4962,436000.0,499948.2875346299
9203,670000.0,547116.2358946102
331,279000.0,423779.10757221
19646,348000.0,384810.49644192215
9493,525000.0,373830.1738807652
4999,547000.0,622620.088554332
10234,440000.0,440724.6900890935
15861,286000.0,242771.49391941354
5949,225000.0,285635.8766922783
13486,665000.0,649837.4872101285
3695,625000.0,605892.2799676387
6156,375000.0,445861.7799765337
7309,335000.0,405253.64468316827
1495,495000.0,538703.8772866242
9091,883000.0,731209.3996421779
16119,393500.0,419582.8618439017
13967,3400000.0,2129509.5579622807
9061,499000.0,471676.5473688999
1946,930800.0,1065970.229522883
10000,458400.0,715252.4466640484
20434,1140000.0,1200775.372174373
19317,330000.0,478395.34761755634
254,245000.0,368165.7376531549
4889,325000.0,501129.36808667704
18672,320000.0,473303.7251443025
10158,460000.0,715334.3269943474
5002,365000.0,280297.2130317921
20782,760000.0,668192.8833620632
12450,344950.0,492091.8260095855
13714,555000.0,631740.0328022288
18427,1420000.0,1589322.0406493712
15029,299500.0,325901.24772507884
6128,775000.0,627088.5881061973
18226,2480000.0,1422753.1970279552
10620,860000.0,754440.8759582518
12786,838400.0,797798.1051073447
17706,179950.0,101442.8562859064
19293,310000.0,239222.11541094258
6158,450000.0,586898.8410945125
4285,215000.0,302593.681429741
8240,580000.0,519969.93522261456
12913,310000.0,284426.3903509043
18203,299950.0,352389.4712547874
11931,271920.0,283878.7220986681
9188,144000.0,170761.44859706238
16859,202000.0,100594.6166985333
20561,485230.0,658366.9360347968
20360,255000.0,277849.71494045854
14252,572000.0,480807.4394047186
18678,390000.0,297217.3128323462
19899,380000.0,382825.9987583123
16710,550000.0,607342.0651194714
13213,675000.0,764329.0036689229
17820,245000.0,333906.76866621245
15112,549950.0,616914.6161278477
7403,269000.0,276731.3992781369
11833,717000.0,344625.5366234509
6085,1000000.0,746153.2296668263
10164,428000.0,348040.47044122685
11417,751000.0,1013557.9735610681
16456,470000.0,362288.9335796414
346,239900.0,146491.70218061097
6323,376000.0,412800.01254516747
17186,286000.0,422921.9256375013
5288,279000.0,411700.75110364705
6304,670000.0,934091.1388183702
10817,1690000.0,1655176.7623783434
13452,444000.0,412960.77822399046
18924,716125.0,651991.3299305057
20932,286950.0,227723.63389225025
13115,402000.0,448144.2117847614
12307,349950.0,471216.4240219295
605,469000.0,831753.9096810287
18529,1100000.0,1013940.8010456376
15401,850000.0,1034318.4138894742
16725,280000.0,224108.7364448104
272,210000.0,334830.6367590027
10576,440000.0,319907.0230521839
16154,456000.0,432600.715147038
11057,998800.0,876139.2495406121
4402,515000.0,481220.9143473469
18620,270000.0,215568.3546606321
8782,825000.0,689174.417444217
11600,238000.0,163479.62881872896
20270,577000.0,594454.8766730241
21088,498000.0,907362.2986527057
18796,536000.0,491275.7875041701
14972,1430000.0,1079120.0051628854
17475,601000.0,444454.7483865572
5920,235000.0,177801.6902185222
12971,250000.0,540477.2586536752
7269,1620000.0,1600875.9401736492
9474,770000.0,735393.4690680271
3014,219950.0,61491.15992103238
8000,355200.0,290769.79655024223
14763,213675.0,318010.51313523576
16141,705000.0,720654.8818548201
21034,810000.0,939185.3239752119
19840,300000.0,327651.91305732913
12166,718000.0,836564.9895904791
17533,220000.0,329831.8200771259
10968,535000.0,576467.6113924123
16969,3100000.0,1536579.3726247428
6541,610000.0,663674.6970430845
4711,572500.0,499039.3350919597
16961,405000.0,474161.87007588893
20032,648000.0,778872.1496406812
1574,303000.0,480701.0048797522
20910,311850.0,403368.53835775517
11524,849000.0,932351.7106996765
7204,277000.0,278748.1472764937
19767,719000.0,769126.0740129668
13697,818500.0,1088555.954883812
12605,730000.0,717322.673130923
18708,713000.0,652266.4768967871
13187,626000.0,697129.0037112907
17496,258000.0,303935.3262423817
3832,319990.0,392110.68699948955
14875,419000.0,596419.7335937461
6020,294000.0,324862.5497312043
914,324000.0,473437.92189881485
9355,325000.0,386879.23110757954
14413,653675.0,556098.1327832276
1670,635000.0,747202.1909460109
5408,294700.0,439803.1644934695
5914,785000.0,429851.7965461053
13215,825000.0,978634.5016604755
21598,541800.0,807458.4570012596
18420,465000.0,476345.94885420706
12522,355000.0,360503.65202862024
2118,852000.0,816798.1957718087
19963,801000.0,815044.2767405435
14084,450000.0,381398.55828385986
7915,310000.0,303206.1044531502
10139,800000.0,542260.4191741524
9063,439000.0,779912.9561031861
16576,968000.0,768533.933851378
7235,627000.0,590051.3886739826
21153,915000.0,615594.5821090369
14401,302000.0,478876.6435154015
7996,420000.0,519159.75969805196
9844,818000.0,588437.2119477354
15525,262000.0,378389.88554737344
14969,308000.0,334258.2876164485
5265,215000.0,277559.48590606917
811,419000.0,340079.92266352754
865,275000.0,296075.22433128674
5416,785000.0,834142.216893944
17888,625000.0,842689.3462232305
21377,403000.0,316536.2549324604
20914,436000.0,359232.66213380545
15098,625000.0,716042.3378670225
18149,627000.0,588271.8820974054
5249,205000.0,261476.3720459873
4453,470000.0,496501.1230223691
21351,565000.0,184864.15220745
8295,220000.0,526764.9945607586
14012,515000.0,570394.5171637172
20729,1130000.0,1050464.7013627952
6501,1940000.0,2134156.073596902
5659,668500.0,565609.7014041943
11942,535000.0,439678.63428092655
4929,653000.0,1056087.2909905687
12994,749000.0,744605.5507235667
18531,390000.0,667196.5181266991
15038,1300000.0,1287437.6820750702
13885,475000.0,301956.4910660265
9116,399990.0,433920.0046389755
17787,799000.0,618541.3995660422
995,291000.0,343251.7285936028
9469,350000.0,660133.7001982769
11649,615000.0,464802.33595760725
15410,839000.0,332426.3819910856
8465,324950.0,316067.6970724454
20609,680000.0,834199.4923711717
20904,519990.0,417115.594722745
18216,535000.0,565210.7190776551
21494,915000.0,1072674.323003457
2285,225000.0,287330.19860858377
18977,335000.0,727475.0873559788
13736,459950.0,569848.3900866741
1470,260000.0,209609.19547813106
4217,285000.0,243847.96683686879
14262,925000.0,752010.4382830821
10973,595000.0,414110.6493248148
12048,440000.0,337376.2392104743
15159,310000.0,341995.3952750154
18197,390000.0,476684.2960708346
14347,319000.0,244428.39869404119
7741,530000.0,493247.1464135535
1480,640000.0,659550.4031789601
14388,291000.0,444102.04276997875
12077,285000.0,443704.7500923285
12430,397000.0,358593.74448930006
11427,235000.0,299404.70385010727
14978,475000.0,546314.7329817973
13157,485000.0,257770.17504942697
1801,615000.0,706378.6524422737
15437,990000.0,852834.7572531328
3263,691500.0,581507.3826797204
15654,799950.0,785070.7709624767
16949,191000.0,139777.07498885505
6617,829900.0,798891.4022886651
10673,216000.0,156639.5977807194
1001,270000.0,363720.5617218828
479,590000.0,799144.6163554294
6366,817000.0,763812.4388592057
1050,410000.0,359395.74658011645
8668,245000.0,309264.6880015237
2180,488000.0,485332.4338569585
1561,434500.0,366630.69319761265
3253,439000.0,452419.0575579172
8581,510000.0,568698.4713406153
6496,483300.0,304423.53947856463
13639,469900.0,393912.474768362
13717,775000.0,811872.5926479148
6768,311000.0,768503.3520903317
1418,530000.0,474399.813782434
18177,590000.0,580992.6933122119
47,785000.0,704374.4191766754
9111,333000.0,308767.7443711553
18538,410000.0,422163.84295302443
12336,1190000.0,869740.3527515419
565,435000.0,307704.3947537374
2782,375000.0,500336.37648875825
5010,425000.0,223926.02220113203
18692,537000.0,441477.6949988147
4252,170000.0,161196.62412435375
20552,298450.0,389709.866998476
12602,227490.0,390782.39639520366
15025,310000.0,229891.7569739772
16175,533000.0,530631.1287864977
7468,415000.0,572637.5596629586
14805,189000.0,132957.1022282662
1821,367500.0,288889.7002770277
223,325000.0,620589.4472767515
6975,648000.0,591371.2851358838
17970,560000.0,664587.2722161915
16868,590000.0,485685.73756236956
9555,570000.0,731651.6828325391
18460,840000.0,1100643.7699052133
10411,379950.0,309171.8064236706
16817,2570000.0,2247553.6279849308
8630,190000.0,344403.67356854025
7821,599000.0,551980.298929276
11910,902500.0,1036279.2392159104
15006,535000.0,1060111.0617476208
4413,1150000.0,1031267.0715144156
2162,280000.0,385143.1237724647
21169,855000.0,972631.1265773224
9284,265000.0,343670.2451812243
4311,339000.0,602329.9404088017
3420,465000.0,201800.19763146155
12520,710000.0,758811.7948292941
1580,380000.0,477093.1153875077
7944,750000.0,746679.0610718802
127,260000.0,532476.1445588516
2700,580000.0,644124.5336181056
7539,809000.0,700766.1198082389
15849,322000.0,323239.15126641095
5682,286000.0,481183.3541407436
14341,600000.0,615786.4807613986
10449,650000.0,811806.298746231
989,484950.0,471322.66270827036
6706,275000.0,298831.5434095748
6415,455000.0,403137.0938201733
12385,599990.0,667546.4793532789
20225,895900.0,999524.3129869569
6232,375000.0,365969.7478309553
16002,450000.0,577962.4772105375
14151,950000.0,1039555.3698301353
5740,347500.0,307251.82767600194
10495,347500.0,502797.16005086433
8055,450000.0,317767.2919704728
20466,750000.0,692280.3617087053
15899,300000.0,315103.7202659575
121,391500.0,269844.98487025965
11854,255000.0,395413.99725540634
1518,500000.0,586344.7820936097
8941,855000.0,745950.2388693476
3571,277950.0,421300.8581514489
8711,348000.0,326032.2183523318
4018,759600.0,460393.62173797656
16272,276693.0,301277.13266928494
13015,295000.0,348128.86686335783
5031,266000.0,509147.21505817026
10079,965000.0,1078531.7996042687
6376,870000.0,1058897.393904441
17943,260000.0,183741.48906088527
10335,229900.0,309271.94139556866
5728,615000.0,549726.2602677289
5662,898000.0,619277.5678881705
1648,272750.0,355008.5375232324
14695,380950.0,417411.19769467134
2147,353000.0,434506.87902942114
6255,335950.0,304397.54284237325
6389,600000.0,1115408.8561495785
9193,1500000.0,979869.9291102458
19193,257500.0,283426.12479644455
13009,340000.0,363991.30243565515
2980,390000.0,624417.1271905974
11696,245000.0,450872.8180071274
16659,552321.0,544683.1131293057
2398,446000.0,422538.2735024085
7767,195000.0,56740.30925224256
20455,820000.0,780667.2731052218
9982,730000.0,763042.000346303
13767,505000.0,483519.90763958544
3481,415000.0,571398.8790092971
18256,1390000.0,1187845.210668697
14062,201000.0,295263.45138243306
8431,290000.0,286960.78709720634
6847,334950.0,489936.7676375834
6029,575000.0,466408.8750993917
11765,419000.0,341795.095308993
3464,805000.0,805459.0993493386
9646,430000.0,412772.97223970294
7053,940000.0,961954.3982683616
5153,395000.0,399198.2154878285
2584,387000.0,287369.5863147583
20240,250000.0,270640.0510740746
20796,272000.0,250329.73771451134
6665,455000.0,379975.9801016189
13227,370000.0,684407.1385169346
20612,163800.0,217002.35784276295
12115,599000.0,585148.9203611529
17184,564450.0,751489.2611014564
17554,265000.0,308329.8169014361
16439,269900.0,308558.42941098195
6518,1340000.0,939030.6143354569
18982,412000.0,899386.7436668109
8320,689000.0,560122.9764445862
1954,550000.0,630519.8157805474
4790,379000.0,590480.330131677
21218,465000.0,329995.05532152485
2060,272500.0,257678.96288693603
4293,358803.0,344169.5921669025
19284,300000.0,286212.0295220604
1997,180000.0,270939.1084832242
17897,985000.0,1254453.1340752235
21261,870000.0,843218.4030631753
5808,420200.0,303624.92849858385
276,450000.0,627992.1002290267
3855,203000.0,412888.10536628217
17704,327500.0,170274.25113535114
2748,266000.0,353159.9133162061
9507,490000.0,464464.67345748935
3507,256500.0,113986.41107398178
20472,479349.0,703710.654649484
8964,342000.0,330557.7568017803
21514,1870000.0,1153984.0651922328
799,1100000.0,1365308.1539009847
3474,380000.0,409634.68681525625
14237,580000.0,375161.7317356048
8200,170000.0,344785.043683378
10644,338150.0,597058.3334964784
4501,330000.0,487455.22107356414
1765,390000.0,569832.037411062
19570,619790.0,357602.870663397
10397,180000.0,134712.30041531473
17204,695000.0,882644.5963753974
21381,339950.0,243369.04139780812
15133,245500.0,183958.03703553881
7772,329000.0,344073.37195835356
13072,155000.0,-68729.90724001452
14828,452000.0,322682.25744448695
20473,661000.0,564916.8969801702
4798,310000.0,304411.9841653826
18374,290000.0,299574.82994987443
10663,415000.0,639069.8611685969
12594,205000.0,402910.5773265129
2188,360000.0,359748.6052617645
17361,425500.0,566984.5526515329
8313,474900.0,402831.61497956887
13426,1100000.0,813470.3942034962
11730,635000.0,734470.4867348298
13943,349950.0,606887.7776844259
5874,438000.0,665876.4309834503
12851,529000.0,544019.5941763315
1362,700000.0,592273.6962968279
7375,250000.0,432630.8744905181
4414,335000.0,418020.64606932085
21578,362500.0,137707.53585661016
8541,880000.0,504853.82116047386
15648,342500.0,220604.1516004866
3828,205000.0,322201.8577314243
1977,695000.0,665759.8186899545
5766,335000.0,481832.36644394323
5129,950000.0,935960.7028109925
19437,289950.0,352473.585962289
1658,335000.0,657271.2142899409
2384,365000.0,310069.26964310743
1274,320000.0,702080.6824225038
6858,270000.0,360589.0145545462
8134,565000.0,418742.27004737686
11891,625000.0,634629.1545077981
14943,510000.0,751254.7184267407
6161,525000.0,537204.6125270966
7260,710000.0,720206.8921125932
19240,450000.0,505703.2341154991
4534,430000.0,634124.8588333074
12352,850000.0,799403.4885574002
8198,610000.0,498769.17118025385
17776,990000.0,742820.5218715742
20490,292000.0,237983.71651660372
13691,405000.0,444226.4337247079
1426,350000.0,220605.5785810165
7046,845000.0,1113295.7651679236
19856,1080000.0,1208911.0219847793
13536,310000.0,722640.1036917735
10501,390000.0,298635.66965703573
15513,779000.0,704067.1083301464
5321,475000.0,435103.05544301495
7476,1030000.0,730552.6001291852
12440,560000.0,543926.6532827448
3479,226950.0,163125.7070439728
17432,231000.0,265990.67769038305
9382,230000.0,255174.23165231943
15973,608000.0,518935.1139958799
4013,2400000.0,1779232.6279735547
6319,402000.0,340685.75731298514
3974,450000.0,522684.14658128284
8085,537000.0,409476.71403522417
10231,350000.0,372054.25630357955
12515,760250.0,568536.8954683971
18332,130000.0,551851.3251870079
6999,356200.0,645624.1095111128
16664,395900.0,570106.4712033216
3435,279000.0,198631.62593994848
18212,362950.0,449901.9936396573
286,467000.0,432624.2993100984
19262,959000.0,1135415.8178813085
169,371500.0,348674.87407014985
5982,560000.0,535272.0259521203
6745,247000.0,337591.848985699
6199,450000.0,342677.199558788
7825,511500.0,452943.6444683075
8125,200000.0,208664.48060118128
4175,400000.0,571030.7744289497
10642,738000.0,457442.31400518306
12591,1080000.0,1123097.2985723214
4309,535000.0,470059.8198425025
14455,287000.0,367026.95806073863
5322,530000.0,530700.2183902944
5439,1250000.0,1235411.2481828826
13886,575000.0,519906.5615948448
2711,305000.0,420111.1130738538
1581,352000.0,426791.8474010229
17274,368000.0,592735.8134342385
1182,925000.0,838080.1093093324
3459,1080000.0,726625.4818795305
13174,540000.0,461673.03367606737
19192,328000.0,310639.17989863455
7674,864000.0,645139.4038460562
14793,600000.0,651923.6021781266
9423,375000.0,347788.7738352902
1136,400000.0,353671.5189607572
16773,1920000.0,1972714.3984477762
21502,453000.0,370462.6764094783
2759,172000.0,310378.9158472391
7017,400000.0,174309.71664476208
2719,354450.0,516158.6142009273
16153,245000.0,257320.8828308573
9884,260000.0,728375.6895558378
5333,195000.0,224059.99346853886
10964,280000.0,511680.362067366
18379,265000.0,-379581.14247631375
6048,751000.0,816592.114501778
416,563500.0,349389.37003037985
11444,340000.0,196910.611141867
4114,365070.0,397253.4912178656
18336,285000.0,415090.98883493803
5899,963000.0,951947.3070656061
15961,469000.0,395984.84255527984
4228,509500.0,484247.1626866814
2839,280000.0,594569.6642571148
9059,354950.0,628899.0319811003
11003,300000.0,403221.0002985038
14523,750000.0,879195.7124532219
17794,749000.0,482455.63178069703
18981,203700.0,323588.76822302584
2569,895000.0,608617.396691653
2976,430000.0,562372.613199247
10223,535000.0,530330.4149853056
20312,399950.0,345142.7583693592
14422,500000.0,500003.1614775369
1826,450000.0,299924.5613280013
11514,676000.0,515911.2694066772
21087,223990.0,185126.95437664352
2884,1050000.0,1193469.6469792053
4770,196900.0,192052.12827775534
19923,452950.0,318978.90246068686
1854,439500.0,337074.88466836326
6738,875000.0,979707.465125978
578,530000.0,503804.4753348846
5435,540000.0,605637.4483413938
4211,1290000.0,1112937.1578702098
11853,500000.0,532272.149115596
251,455000.0,818581.7984629394
14258,760000.0,672046.2417527
19221,218250.0,265710.06471015513
1129,369000.0,462488.356025164
18918,675000.0,559009.4917476838
9679,1700000.0,1480920.4971022727
20164,384500.0,395688.73165621515
17751,217000.0,66322.69602128118
8328,1220000.0,1189901.6788118333
18737,410000.0,461346.9919199813
5623,500000.0,673914.6944931047
9046,329800.0,496672.06433202885
11139,660000.0,548457.1700439556
18883,350000.0,272620.3764097346
17882,517000.0,315214.1078691501
12256,994000.0,1095915.4955896297
6260,394475.0,148076.56900342647
2895,180000.0,401818.3527538255
704,130000.0,147641.0130978953
7510,390000.0,446458.74724901654
2818,1390000.0,1162115.824208403
4630,369900.0,762474.5027598236
11530,560000.0,374987.0397189073
5295,1160000.0,1184475.596256161
11685,1140000.0,1296551.9518555123
17968,260000.0,621989.6667628447
20650,560000.0,411103.15273208637
14000,470000.0,501105.99881634116
8094,525000.0,538675.1598135568
19754,282000.0,379385.2688137833
4343,370000.0,311784.2952317018
20628,399950.0,381820.49407543335
12487,585000.0,692666.5516570145
9895,352000.0,703021.6937503247
2174,638000.0,636699.0834933948
1543,860000.0,790385.8543193266
6022,390000.0,541062.6902979091
14205,913888.0,660387.3919889852
11336,590000.0,525789.2811765037
1223,320000.0,554316.287673546
3605,328000.0,188408.99839367997
4415,911000.0,1023071.7879064083
5668,355425.0,833993.1807366218
3231,965000.0,1194854.4219728298
5329,595000.0,672312.2178031337
12254,710000.0,749761.6262504561
9636,574500.0,662480.9477125909
7355,315000.0,304857.0307532102
3120,350000.0,396474.9708216777
6752,815000.0,767850.4092883691
13307,340000.0,391216.4645607639
5987,316500.0,509661.1077539064
3628,512500.0,383125.0463724751
4411,5570000.0,2386627.1450441247
6715,602000.0,487926.5679910658
9182,400000.0,372185.46446146164
13240,410000.0,604818.1277331645
12719,345500.0,476367.8061303301
2619,290300.0,253998.80811213888
13344,252000.0,372330.1956256768
10970,868000.0,781604.5150480913
19781,450000.0,1010622.6922028074
15067,405100.0,363043.7718187999
6783,2250000.0,1342836.423780539
17730,515000.0,491947.8383914288
19734,250000.0,128658.91159900278
4012,525000.0,409409.9161753431
16228,202500.0,282145.530591893
7938,545000.0,571669.4936611969
5601,255000.0,318664.77158909757
2997,896000.0,847584.4612249089
17699,500000.0,425394.58863926306
12756,765000.0,809478.8587568346
577,930000.0,1291260.2299512755
7166,237000.0,205821.55763444118
13241,299000.0,381921.25270024035
18937,291000.0,367822.3835125426
6711,750000.0,776932.2491789144
13520,439000.0,505792.0965252081
17567,316000.0,362959.046622891
19481,399950.0,429161.2440132266
10963,465000.0,1293897.4308160897
18046,363000.0,518698.69994042534
19150,476000.0,387270.9307011636
7754,440150.0,353041.59746221546
7568,621000.0,552770.4845089251
10273,208000.0,106777.1225648513
1060,249500.0,384613.30392030627
7881,575000.0,1111728.5899594687
19268,504500.0,573000.7169018108
20019,887250.0,954289.1339758141
12563,845000.0,869817.9825236984
11869,615000.0,663377.2600960191
18745,199950.0,231765.00735822972
486,1070000.0,1302381.0834622644
7167,445000.0,448628.4111573752
4165,523000.0,793721.3356522545
11149,420000.0,715681.4559250204
20775,660000.0,833104.7300754422
21124,300000.0,204255.0235196473
19692,325000.0,298479.36658167746
8924,449000.0,420984.38500649016
19260,1000000.0,1248920.5510917036
457,705000.0,1404925.0093407193
10980,545000.0,1238851.5016531656
12016,920000.0,1015155.2514849408
1145,252500.0,348439.03005665634
7602,270000.0,277291.0904992856
17612,630000.0,551548.4135636939
11343,334900.0,528207.3434026083
17478,597500.0,478594.01013690326
15355,389000.0,574943.9065896897
16166,329950.0,416765.9316520924
3051,615000.0,731720.5307019427
6889,230000.0,243264.9371308349
20724,420000.0,479440.601476687
14374,600000.0,388456.19633676205
8452,315000.0,221791.21189232543
3971,432000.0,603515.8005746352
7126,499950.0,308028.98340799194
13780,293550.0,217027.37163691223
7441,489950.0,614335.7998319305
13929,409950.0,317831.8400256401
12555,618080.0,540737.0386207914
3923,475000.0,369596.3644284699
3104,283200.0,525538.4790069424
20448,590000.0,406100.94289043173
19751,809000.0,1108818.427921434
19331,399888.0,505395.95892653614
3151,389000.0,315308.79262581933
19030,482000.0,357381.5774984835
20991,910000.0,617136.019138244
10116,940000.0,1001483.6466166675
10154,310000.0,80986.01584739797
9272,465000.0,458210.0464606462
13930,246000.0,413702.16115862504
12798,360000.0,575776.5639643725
779,2250000.0,1630559.5818183552
6229,360000.0,301724.57650154736
5280,469000.0,354575.508714376
5814,411000.0,439254.50294998474
17843,299000.0,211466.1339261541
3911,716000.0,473409.8837985853
4782,260000.0,514579.1692309752
5069,643000.0,528549.3826100305
21015,338500.0,192325.02692962158
7429,203000.0,300598.344372591
9675,460500.0,518730.34384780563
19934,339990.0,547666.5421785824
19901,432500.0,554633.4956141319
5891,345950.0,554730.7287076153
21255,471835.0,745916.4566113362
10280,550000.0,487162.3455124805
15164,225000.0,161722.11811297573
1547,503000.0,347695.25003753323
16220,261500.0,356799.24546381924
13177,585000.0,440157.15264402796
14587,314950.0,225720.46190843917
20485,496800.0,377416.88085115515
18865,300000.0,205658.3491705684
10842,995000.0,447876.7943641683
258,255000.0,212384.0193610359
9352,1100000.0,945514.3391175475
15072,1580000.0,1154823.9673767919
8535,480000.0,656160.9947267557
4708,323000.0,350300.831469466
20973,1240000.0,1410348.0412757108
10966,411500.0,192171.1990693044
380,270000.0,316609.62310994323
16870,725000.0,578842.1458253507
5617,2400000.0,1305270.9737415947
17271,423000.0,461328.55106509384
5078,250000.0,293627.5240547182
10545,850000.0,600359.9121429157
10321,925000.0,816708.5895556845
6289,490000.0,905072.8031880669
3639,200000.0,289095.2896241471
3338,1680000.0,1476458.5656639822
20476,375000.0,409433.48186191265
11879,339950.0,328035.9503562553
13129,516000.0,565895.6135832109
14660,802500.0,988809.8657883098
18064,210000.0,274671.56881692074
7340,565000.0,392262.05949627236
14360,420000.0,477676.26899273694
20380,500000.0,373151.5657209987
19125,390000.0,369251.88758477196
10033,228000.0,410479.368427651
20194,385000.0,422029.8588173548
7843,550000.0,406270.324916997
7811,490000.0,310916.8769294303
5427,844000.0,944985.865740194
16547,335500.0,296687.4579886859
4585,369950.0,295093.0151732946
17762,300000.0,244345.26242260635
16323,575950.0,390553.03467237577
