,index,id,date,sqft_living,sqft_lot,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,month,year,age,price,predicted
184,832,8731951670,2014-06-06,1900,8600,1900,0,1975,0,98023,47.3102,-122.381,2120,8000,6,2014,40,"$270,000.00","$495,475.70"
185,834,5066400483,2014-11-20,1380,14000,1380,0,1939,1957,98001,47.294,-122.281,1490,18503,11,2014,76,"$249,900.00","$192,863.40"
186,836,8682262400,2014-07-18,1350,4003,1350,0,2004,0,98053,47.7176,-122.03299999999999,1350,4479,7,2014,11,"$430,000.00","$330,217.70"
187,841,6450303785,2014-11-18,1340,5175,940,400,1987,0,98133,47.7321,-122.34,1020,5500,11,2014,28,"$320,000.00","$196,902.90"
188,843,1443300140,2015-01-14,2300,35287,2300,0,1977,0,98022,47.2477,-121.93700000000001,1760,47916,1,2015,38,"$330,000.00","$584,925.40"
189,845,1081300200,2014-05-09,1640,11050,1640,0,1972,0,98059,47.4723,-122.12100000000001,1870,11050,5,2014,43,"$352,000.00","$492,953.40"
190,861,2359300030,2015-05-08,910,5212,910,0,1951,0,98115,47.6742,-122.28399999999999,1520,6300,5,2015,64,"$565,000.00","$270,480.60"
191,863,1937300270,2015-03-03,2480,3200,2480,0,2010,0,98144,47.5951,-122.307,1980,3200,3,2015,5,"$910,000.00","$815,320.70"
192,865,2310000240,2015-03-13,1420,8549,1420,0,1989,0,98038,47.3576,-122.039,1560,7471,3,2015,26,"$275,000.00","$296,075.20"
193,871,4039300400,2014-09-19,1620,8701,1220,400,1962,0,98007,47.6071,-122.137,1600,7910,9,2014,53,"$469,950.00","$407,359.00"
194,875,6306400140,2014-06-12,3064,4764,3064,0,1990,0,98102,47.6362,-122.322,2360,4000,6,2014,25,"$1,100,000.00","$720,206.30"
195,879,3826000070,2014-05-15,1150,8100,1150,0,1932,0,98168,47.494,-122.307,1120,8100,5,2014,83,"$185,000.00","$251,464.00"
196,881,2349300060,2015-02-12,1920,4822,920,1000,1914,0,98136,47.5507,-122.381,1120,4822,2,2015,101,"$200,000.00","$463,795.50"
197,886,2110200036,2014-11-11,2400,3118,1780,620,1928,0,98122,47.6094,-122.291,2100,3941,11,2014,87,"$700,000.00","$677,422.00"
198,888,1387300070,2014-08-25,1330,10640,1330,0,1976,0,98011,47.7364,-122.193,1460,8520,8,2014,39,"$374,000.00","$265,909.50"
199,913,2115200125,2014-09-19,2100,7135,1050,1050,1955,0,98106,47.5353,-122.34899999999999,1730,4000,9,2014,60,"$384,000.00","$463,131.00"
200,914,6623400135,2014-05-22,1750,7208,1750,0,1994,0,98055,47.4315,-122.19200000000001,2050,7524,5,2014,21,"$324,000.00","$473,437.90"
201,926,5412200270,2014-05-20,1860,6687,1220,640,1983,0,98031,47.4046,-122.186,1860,6117,5,2014,32,"$288,400.00","$351,970.30"
202,927,1109000390,2015-03-10,2390,4600,1750,640,1920,1995,98118,47.5383,-122.26799999999999,1690,5220,3,2015,95,"$420,000.00","$817,213.50"
203,930,3395070640,2014-09-02,1320,2614,1320,0,2005,0,98118,47.5355,-122.28299999999999,1320,2533,9,2014,10,"$300,000.00","$227,600.90"
204,948,7708300140,2015-03-06,2430,10720,2430,0,1977,0,98045,47.4895,-121.787,1660,11560,3,2015,38,"$369,950.00","$422,847.30"
205,952,6203000160,2014-07-16,1490,10650,1150,340,1963,0,98033,47.663000000000004,-122.178,1730,9800,7,2014,52,"$460,500.00","$327,008.40"
206,964,4298100070,2014-05-28,2740,43101,2740,0,1993,0,98077,47.7649,-122.04899999999999,2740,33447,5,2014,22,"$630,000.00","$723,436.80"
207,971,2009001600,2015-05-06,1070,9000,1070,0,1950,0,98198,47.4061,-122.33,1840,12000,5,2015,65,"$265,000.00","$305,225.60"
208,978,421049116,2015-01-21,1280,8712,1280,0,1956,0,98003,47.3298,-122.29700000000001,1420,8800,1,2015,59,"$216,000.00","$308,599.60"
209,980,8899200570,2015-03-11,1900,7800,1390,510,1977,0,98055,47.4545,-122.208,1730,7800,3,2015,38,"$280,000.00","$519,313.00"
210,989,3904910320,2015-02-25,1670,5004,1670,0,1987,0,98029,47.5688,-122.01700000000001,1850,5276,2,2015,28,"$484,950.00","$471,322.70"
211,992,1455600030,2015-01-08,2780,11583,1190,1590,1955,0,98125,47.7293,-122.28399999999999,2580,10241,1,2015,60,"$645,000.00","$857,398.20"
212,995,7437100570,2014-08-21,1860,6325,1860,0,1991,0,98038,47.3492,-122.03,1860,6449,8,2014,24,"$291,000.00","$343,251.70"
213,998,1442800370,2015-04-15,1030,4188,1030,0,1981,0,98038,47.3738,-122.057,1450,3376,4,2015,34,"$189,950.00","$333,015.40"
214,1001,984000710,2014-10-22,1560,8853,1560,0,1967,0,98058,47.4312,-122.171,1610,8750,10,2014,48,"$270,000.00","$363,720.60"
215,1002,4167300350,2014-05-08,1730,8320,1230,500,1977,0,98023,47.327,-122.361,1840,9800,5,2014,38,"$258,000.00","$315,104.60"
216,1006,7852090810,2014-11-19,2430,4203,2430,0,2001,0,98065,47.5346,-121.875,2500,4798,11,2014,14,"$515,000.00","$571,788.50"
217,1011,7214820030,2014-12-12,2020,8970,1180,840,1981,0,98072,47.7571,-122.145,2140,8008,12,2014,34,"$475,000.00","$396,333.70"
218,1013,686201000,2014-12-30,1780,7260,1780,0,1964,0,98008,47.626999999999995,-122.11399999999999,1810,7920,12,2014,51,"$538,200.00","$543,276.60"
219,1018,1623049214,2014-09-26,1480,47045,1480,0,1942,0,98168,47.4809,-122.3,1530,11000,9,2014,73,"$283,000.00","$263,510.80"
220,1021,2025700860,2015-04-14,1370,6000,1370,0,1992,0,98038,47.3484,-122.03299999999999,1370,6200,4,2015,23,"$287,000.00","$272,432.90"
221,1023,8143100350,2014-08-25,1260,7128,1260,0,1969,0,98034,47.7263,-122.205,1330,7326,8,2014,46,"$349,500.00","$289,294.50"
222,1029,1370804430,2015-03-05,1380,5484,1030,350,1947,0,98199,47.6382,-122.399,1380,5347,3,2015,68,"$543,115.00","$517,347.10"
223,1036,3919000030,2015-04-20,2070,9600,1270,800,1962,0,98146,47.4997,-122.36399999999999,1950,7800,4,2015,53,"$395,000.00","$430,390.30"
224,1043,2892600016,2015-03-17,820,8860,820,0,1950,0,98055,47.452,-122.19,1660,15375,3,2015,65,"$197,500.00","$176,974.70"
225,1050,2771101200,2014-05-17,1700,4250,890,810,1944,0,98199,47.6542,-122.385,1440,4250,5,2014,71,"$410,000.00","$359,395.70"
226,1057,8127700445,2014-07-16,1670,5375,1270,400,1952,0,98199,47.6416,-122.397,1460,6125,7,2014,63,"$699,000.00","$427,172.40"
227,1060,1795500240,2014-06-23,1500,8645,1500,0,1963,0,98042,47.3643,-122.115,1220,8645,6,2014,52,"$249,500.00","$384,613.30"
228,1076,9368700223,2015-02-02,2010,7426,1090,920,1951,0,98178,47.5042,-122.265,1470,7426,2,2015,64,"$310,000.00","$510,412.80"
229,1086,9834200885,2015-04-20,2080,4080,1040,1040,1962,0,98144,47.571999999999996,-122.29,1340,4080,4,2015,53,"$550,000.00","$457,487.30"
230,1088,2473002080,2015-03-17,3410,9360,3410,0,1967,0,98058,47.4497,-122.147,2260,10128,3,2015,48,"$500,000.00","$848,464.30"
231,1090,11501160,2014-06-17,3010,12611,3010,0,1994,0,98052,47.69600000000001,-122.102,2890,9456,6,2014,21,"$837,700.00","$873,795.80"
232,1091,7202330370,2015-02-10,1530,3056,1530,0,2003,0,98053,47.6817,-122.035,1560,3064,2,2015,12,"$448,000.00","$264,122.80"
233,1100,7237500390,2014-11-10,6070,14731,6070,0,2004,0,98059,47.5306,-122.134,4750,13404,11,2014,11,"$1,570,000.00","$1,581,308.00"
234,1103,1788700160,2015-02-20,1260,8378,840,420,1959,1977,98023,47.3274,-122.348,1140,8496,2,2015,56,"$195,000.00","$182,459.90"
235,1104,3276930270,2015-04-25,2910,35679,2910,0,1987,0,98075,47.5859,-121.991,2720,36728,4,2015,28,"$817,500.00","$771,121.00"
236,1129,8062900070,2015-02-13,2550,6300,1560,990,1959,0,98056,47.5014,-122.17200000000001,1380,6300,2,2015,56,"$369,000.00","$462,488.40"
237,1133,7135520810,2014-07-30,4390,17832,2430,1960,1994,0,98059,47.5283,-122.14299999999999,3090,12369,7,2014,21,"$1,280,000.00","$1,305,142.80"
238,1136,6021502830,2014-11-10,1130,4100,990,140,1941,0,98117,47.6856,-122.385,1800,4100,11,2014,74,"$400,000.00","$353,671.50"
239,1143,2537500140,2014-06-27,3190,10970,3190,0,1994,0,98075,47.5862,-122.029,2850,8416,6,2014,21,"$687,500.00","$939,922.10"
240,1145,3352402236,2014-12-15,1150,6000,1150,0,1956,0,98178,47.49800000000001,-122.26299999999999,1980,6360,12,2014,59,"$252,500.00","$348,439.00"
241,1150,3797000295,2015-03-12,880,2970,880,0,1927,0,98103,47.6868,-122.34899999999999,1370,3060,3,2015,88,"$492,000.00","$390,639.70"
242,1155,3797001920,2014-07-02,700,3000,700,0,1918,0,98103,47.6846,-122.346,1560,4500,7,2014,97,"$310,000.00","$280,866.10"
243,1156,3901100055,2014-12-22,1010,8580,1010,0,1961,0,98033,47.6703,-122.17399999999999,1500,8580,12,2014,54,"$350,000.00","$281,989.40"
244,1157,8069000075,2014-12-29,2460,10061,1410,1050,1961,0,98178,47.5105,-122.238,2300,10061,12,2014,54,"$790,000.00","$1,288,959.30"
245,1165,3705900238,2014-08-28,1570,8400,1570,0,1959,0,98133,47.76,-122.34,1860,8639,8,2014,56,"$439,995.00","$390,286.50"
246,1172,8956000350,2014-09-03,2010,3667,2010,0,2008,0,98027,47.545,-122.015,2350,3600,9,2014,7,"$605,000.00","$591,714.80"
247,1180,3630180400,2014-06-26,3060,7140,3060,0,2006,0,98027,47.5393,-121.99799999999999,3240,6218,6,2014,9,"$826,000.00","$755,616.40"
248,1182,1224069074,2014-08-06,3300,101930,3300,0,1991,0,98029,47.576,-121.976,2880,213879,8,2014,24,"$925,000.00","$838,080.10"
249,1187,6398000171,2014-07-10,2930,14057,1680,1250,1980,0,98070,47.4025,-122.463,2234,61011,7,2014,35,"$545,000.00","$777,142.50"
250,1190,2624049185,2014-09-09,1760,5355,1160,600,1956,0,98118,47.5368,-122.26700000000001,1790,6225,9,2014,59,"$405,000.00","$437,234.30"
251,1191,236400260,2014-12-15,1440,8250,1440,0,1959,0,98188,47.4325,-122.291,1440,8466,12,2014,56,"$220,000.00","$286,761.20"
252,1194,9222400510,2015-01-07,880,3000,880,0,1924,0,98115,47.6749,-122.323,890,3000,1,2015,91,"$406,000.00","$271,426.30"
253,1195,9455200570,2014-12-17,2560,8320,1370,1190,1961,0,98125,47.7021,-122.287,2360,7800,12,2014,54,"$632,000.00","$491,132.90"
254,1205,4123400340,2014-12-03,1580,7307,1160,420,1973,0,98027,47.568999999999996,-122.086,2020,7458,12,2014,42,"$525,000.00","$451,736.70"
255,1223,4401150070,2014-06-23,2280,7417,2280,0,1998,0,98001,47.3557,-122.27799999999999,2370,6443,6,2014,17,"$320,000.00","$554,316.30"
256,1227,1761300310,2014-08-27,1710,8288,1710,0,1970,0,98031,47.3947,-122.17399999999999,1710,7200,8,2014,45,"$211,000.00","$356,870.70"
257,1229,5104511600,2014-11-12,2800,7845,2800,0,2002,0,98038,47.3544,-122.01299999999999,2800,6977,11,2014,13,"$457,000.00","$620,930.00"
258,1237,4140900140,2014-05-27,1650,12940,1650,0,1961,0,98028,47.7629,-122.26799999999999,2830,12600,5,2014,54,"$438,000.00","$418,935.50"
259,1238,1630700135,2014-11-19,1980,23625,1980,0,1938,1984,98072,47.7553,-122.09200000000001,2300,24640,11,2014,77,"$659,000.00","$667,622.50"
260,1239,5166700055,2015-05-04,2340,6350,1310,1030,1974,0,98126,47.5559,-122.37899999999999,2020,6350,5,2015,41,"$645,000.00","$482,766.50"
261,1247,9103000393,2014-09-10,3732,4426,2932,800,2001,0,98112,47.6189,-122.288,2950,4000,9,2014,14,"$1,230,000.00","$1,070,246.80"
262,1267,4310701600,2014-11-13,1240,1115,1240,0,2003,0,98103,47.6985,-122.34,1410,1355,11,2014,12,"$340,000.00","$369,862.10"
263,1273,1822069116,2014-12-17,2400,99752,2400,0,1996,0,98058,47.3917,-122.084,2800,98010,12,2014,19,"$590,000.00","$631,192.50"
264,1274,7276100282,2014-07-29,2300,12000,1770,530,1942,0,98133,47.7599,-122.34299999999999,2030,6000,7,2014,73,"$320,000.00","$702,080.70"
265,1284,7625702400,2014-07-30,960,6250,960,0,1916,0,98136,47.5491,-122.38600000000001,1350,6250,7,2014,99,"$355,000.00","$324,486.30"
266,1289,8944460030,2014-10-14,2963,5797,2963,0,2006,0,98030,47.3831,-122.185,2665,6119,10,2014,9,"$325,000.00","$724,880.90"
267,1295,9393700140,2015-03-10,1150,5120,800,350,1946,0,98116,47.5588,-122.39200000000001,1220,5120,3,2015,69,"$420,000.00","$206,331.40"
268,1301,2026049155,2015-03-20,1680,8648,1680,0,1963,0,98133,47.7338,-122.33200000000001,1290,8147,3,2015,52,"$372,500.00","$378,885.30"
269,1310,7298040310,2014-05-23,3840,16905,3840,0,1991,0,98023,47.2996,-122.34200000000001,3270,12133,5,2014,24,"$556,000.00","$1,136,043.10"
270,1316,203600140,2015-03-24,2150,31238,2150,0,1996,0,98014,47.6596,-121.96,2650,38307,3,2015,19,"$595,000.00","$658,710.40"
271,1322,7772400160,2014-10-24,1510,11234,1210,300,1965,0,98155,47.7571,-122.32799999999999,2080,9076,10,2014,50,"$279,950.00","$365,922.00"
272,1328,4232400860,2014-06-30,2120,3360,2120,0,1905,0,98112,47.6227,-122.31,2090,3600,6,2014,110,"$1,200,000.00","$928,738.90"
273,1334,573000685,2014-07-17,1550,6000,1550,0,1920,0,98199,47.6712,-122.40899999999999,2360,6000,7,2014,95,"$805,000.00","$628,091.70"
274,1340,9477100060,2014-09-09,1300,7800,1300,0,1968,0,98034,47.7321,-122.195,1520,7344,9,2014,47,"$445,950.00","$304,510.80"
275,1341,4139440830,2014-06-03,3040,10257,3040,0,1993,0,98006,47.5531,-122.119,2860,9327,6,2014,22,"$960,000.00","$881,798.60"
276,1343,8731982190,2014-06-18,1720,9000,1320,400,1969,0,98023,47.3191,-122.383,1930,8000,6,2014,46,"$274,500.00","$524,024.00"
277,1353,2423020260,2014-08-14,1850,7923,1150,700,1977,0,98033,47.7011,-122.171,1780,7420,8,2014,38,"$461,000.00","$396,216.10"
278,1357,1939130070,2014-09-29,2820,8307,2820,0,1990,0,98074,47.6253,-122.027,2820,8307,9,2014,25,"$690,000.00","$764,061.00"
279,1362,8100400160,2015-04-13,2330,11424,2330,0,1984,0,98052,47.6386,-122.11,2050,11448,4,2015,31,"$700,000.00","$592,273.70"
280,1373,8032700140,2014-10-28,2920,2808,2140,780,1960,1992,98103,47.653999999999996,-122.34200000000001,1620,1544,10,2014,55,"$830,000.00","$749,883.80"
281,1387,616000160,2014-12-10,1770,14400,1770,0,1959,0,98166,47.415,-122.337,1900,14400,12,2014,56,"$381,000.00","$550,177.10"
282,1416,6664900260,2015-02-19,1650,6000,1650,0,1990,0,98023,47.2904,-122.353,1870,6000,2,2015,25,"$241,000.00","$300,672.90"
283,1418,952000055,2015-02-06,1500,5750,1050,450,1927,0,98126,47.5677,-122.376,1500,5060,2,2015,88,"$530,000.00","$474,399.80"
284,1424,3500100226,2014-12-29,920,8612,920,0,1947,0,98155,47.733999999999995,-122.301,1500,7956,12,2014,68,"$340,895.00","$322,730.20"
285,1425,319500570,2014-05-05,2730,10281,2730,0,1996,0,98074,47.6227,-122.029,2750,7220,5,2014,19,"$780,000.00","$812,791.10"
286,1426,3751604974,2014-12-04,1320,73600,1320,0,1993,0,98001,47.2755,-122.271,1320,33600,12,2014,22,"$350,000.00","$220,605.60"
287,1427,7852030320,2015-02-17,2620,4874,2620,0,1999,0,98065,47.5328,-121.87899999999999,2360,4231,2,2015,16,"$470,000.00","$489,088.80"
288,1429,4299000030,2014-09-23,2900,4762,2900,0,2005,0,98042,47.3663,-122.12899999999999,2900,5173,9,2014,10,"$354,000.00","$606,844.20"
289,1437,4473400045,2014-08-26,2040,5600,1120,920,1954,0,98144,47.5959,-122.29299999999999,2120,4958,8,2014,61,"$535,000.00","$557,439.70"
290,1438,9413600350,2014-08-29,2170,12220,2170,0,1965,0,98033,47.6537,-122.195,1980,9000,8,2014,50,"$907,000.00","$587,340.60"
291,1460,5457300703,2015-03-20,1500,2555,1500,0,1910,0,98109,47.626999999999995,-122.353,1820,2555,3,2015,105,"$707,500.00","$644,536.60"
292,1461,2919700885,2014-08-26,1560,3840,960,600,1924,0,98117,47.6882,-122.365,1560,4800,8,2014,91,"$459,000.00","$375,434.70"
293,1467,7935000125,2014-06-05,1050,7500,1050,0,1900,0,98136,47.5473,-122.396,1380,7500,6,2014,115,"$440,000.00","$362,091.60"
294,1469,2856102336,2015-03-25,1700,4080,850,850,1941,0,98117,47.6785,-122.39299999999999,1480,5100,3,2015,74,"$652,000.00","$489,712.50"
295,1470,2523039239,2014-05-30,1050,5850,1050,0,1980,0,98166,47.4574,-122.35799999999999,1220,8880,5,2014,35,"$260,000.00","$209,609.20"
296,1471,5452800310,2015-04-20,3340,10796,2120,1220,1964,1990,98040,47.5421,-122.229,3290,12955,4,2015,51,"$1,330,000.00","$1,022,359.50"
297,1474,2413301070,2015-03-24,2100,8075,2100,0,1978,0,98003,47.3251,-122.329,2100,7464,3,2015,37,"$280,000.00","$543,629.40"
298,1476,7941140070,2015-03-18,1500,2692,1500,0,1986,0,98034,47.7159,-122.20299999999999,1470,2418,3,2015,29,"$400,000.00","$320,982.70"
299,1479,5266300140,2015-04-08,1840,10080,1840,0,1907,0,98118,47.5575,-122.279,1830,5040,4,2015,108,"$701,000.00","$727,069.90"
300,1480,11520030,2014-06-24,2341,9594,2341,0,1997,0,98052,47.6993,-122.115,2850,9421,6,2014,18,"$640,000.00","$659,550.40"
301,1482,8161010060,2014-12-18,2490,21937,2490,0,1993,0,98014,47.6442,-121.898,2450,21937,12,2014,22,"$504,750.00","$600,577.60"
302,1483,8562900710,2014-07-11,2440,15540,2440,0,1992,0,98074,47.6104,-122.06,2440,15283,7,2014,23,"$483,000.00","$740,441.20"
303,1490,3449900030,2014-09-11,2660,5539,2660,0,2004,0,98059,47.4981,-122.162,2380,5539,9,2014,11,"$423,000.00","$557,592.20"
304,1495,3818400060,2014-10-31,2460,4862,2460,0,2004,0,98028,47.7719,-122.235,2900,4895,10,2014,11,"$495,000.00","$538,703.90"
305,1499,3629160060,2015-02-27,3370,7634,2110,1260,1977,0,98056,47.5259,-122.204,2460,7634,2,2015,38,"$720,000.00","$858,086.10"
306,1500,4324200060,2015-03-12,1700,8247,1010,690,1970,0,98031,47.4216,-122.17399999999999,1440,8400,3,2015,45,"$249,000.00","$354,199.20"
307,1505,8581200030,2015-02-24,1220,9100,1220,0,1970,0,98023,47.2964,-122.376,1160,7700,2,2015,45,"$230,000.00","$262,112.60"
308,1511,1328330350,2015-02-13,1320,7725,1320,0,1978,0,98058,47.4425,-122.133,2020,7210,2,2015,37,"$390,000.00","$401,334.90"
309,1513,402000260,2015-02-11,700,9500,700,0,1951,0,98118,47.5294,-122.27600000000001,1020,5617,2,2015,64,"$190,000.00","$142,733.30"
310,1514,7787110060,2014-10-13,2210,9226,2210,0,1998,0,98045,47.4849,-121.78200000000001,2430,8902,10,2014,17,"$432,900.00","$542,882.60"
311,1518,3295700060,2014-06-02,1720,5525,960,760,1941,0,98108,47.559,-122.29799999999999,1760,5525,6,2014,74,"$500,000.00","$586,344.80"
312,1521,6003501535,2014-08-28,1650,3200,1650,0,1901,0,98102,47.6209,-122.31700000000001,1500,2400,8,2014,114,"$550,000.00","$746,483.40"
313,1523,3445000274,2015-05-13,970,8710,970,0,1962,0,98198,47.4167,-122.302,1280,11805,5,2015,53,"$170,000.00","$111,466.60"
314,1524,3288200030,2014-08-29,2030,9095,1130,900,1972,0,98034,47.7321,-122.185,1940,8000,8,2014,43,"$405,000.00","$424,184.80"
315,1540,5253300397,2015-04-09,1510,16800,1510,0,1956,0,98133,47.75100000000001,-122.338,1560,7276,4,2015,59,"$415,000.00","$491,594.40"
316,1541,1769600204,2015-02-25,1830,9425,1590,240,1946,0,98146,47.5038,-122.37899999999999,1670,8430,2,2015,69,"$350,000.00","$596,840.80"
317,1543,1239400570,2014-11-17,2180,14135,1300,880,1947,0,98033,47.673,-122.18700000000001,3540,10318,11,2014,68,"$860,000.00","$790,385.90"
318,1547,1419700270,2014-05-07,1540,6760,1210,330,1980,0,98034,47.7163,-122.212,1540,7416,5,2014,35,"$503,000.00","$347,695.30"
319,1550,5412100550,2014-12-08,2590,7213,2590,0,2001,0,98001,47.2609,-122.289,2550,6800,12,2014,14,"$355,000.00","$583,976.40"
320,1553,984220240,2014-11-25,1820,7575,1220,600,1975,0,98058,47.4339,-122.167,1840,7650,11,2014,40,"$299,000.00","$373,586.40"
321,1557,7852160070,2015-01-05,4210,14599,4210,0,2004,0,98065,47.5364,-121.85799999999999,3950,13591,1,2015,11,"$937,500.00","$1,234,107.50"
322,1559,2483700160,2014-09-17,1590,7080,1310,280,1952,0,98136,47.5244,-122.38600000000001,2080,7200,9,2014,63,"$720,000.00","$622,339.40"
323,1560,1972201820,2014-10-16,2130,2620,1650,480,1919,0,98103,47.6515,-122.346,1330,2719,10,2014,96,"$610,000.00","$613,296.40"
324,1561,9477000060,2015-03-31,1650,7965,1650,0,1967,0,98034,47.7335,-122.193,1560,7350,3,2015,48,"$434,500.00","$366,630.70"
325,1569,98030160,2015-02-12,3500,9473,3500,0,2008,0,98075,47.5807,-121.97200000000001,3510,7833,2,2015,7,"$797,000.00","$1,026,994.50"
326,1574,7300410060,2015-04-25,1850,4957,1850,0,1999,0,98092,47.3311,-122.17,2400,6367,4,2015,16,"$303,000.00","$480,701.00"
327,1579,2960900045,2014-07-18,2330,6000,1630,700,1940,0,98126,47.5765,-122.37799999999999,1600,4000,7,2014,75,"$605,000.00","$601,198.00"
328,1580,3959400135,2014-06-02,1210,4800,1060,150,1950,0,98108,47.5625,-122.316,1380,4800,6,2014,65,"$380,000.00","$477,093.10"
329,1581,7972600765,2014-06-25,1530,8890,980,550,1925,0,98106,47.5308,-122.35,1100,5203,6,2014,90,"$352,000.00","$426,791.80"
330,1583,3271801090,2015-04-30,2590,7220,2590,0,1930,0,98199,47.647,-122.41,2530,6380,4,2015,85,"$1,180,000.00","$1,126,829.10"
331,1586,2954400400,2014-11-12,4740,49091,4740,0,1990,0,98053,47.6624,-122.071,4800,42387,11,2014,25,"$1,150,000.00","$1,380,765.10"
332,1587,3013301525,2014-10-13,1710,4189,1160,550,1951,0,98136,47.5286,-122.383,1530,5608,10,2014,64,"$453,500.00","$510,203.50"
333,1593,1250203335,2014-05-27,2920,7200,1470,1450,1921,2006,98144,47.5947,-122.288,3210,6825,5,2014,94,"$1,050,000.00","$1,057,729.40"
334,1619,7454000295,2015-01-30,710,6322,710,0,1942,0,98126,47.5165,-122.376,740,6720,1,2015,73,"$245,000.00","$170,099.60"
335,1620,8100000060,2014-07-29,1070,7200,1070,0,1994,0,98010,47.3134,-122.023,1480,7200,7,2014,21,"$208,000.00","$168,517.40"
336,1624,1223089083,2014-10-28,3010,206910,3010,0,2001,0,98045,47.4881,-121.721,1580,120675,10,2014,14,"$750,000.00","$913,148.30"
337,1626,5016003230,2015-02-18,790,4000,790,0,1908,0,98112,47.6248,-122.301,1700,4200,2,2015,107,"$169,317.00","$541,996.00"
338,1628,3592500565,2014-10-29,1530,6350,1530,0,1923,0,98112,47.6325,-122.303,2640,6350,10,2014,92,"$880,000.00","$556,439.20"
339,1630,8645500160,2015-01-07,1540,9800,1010,530,1973,0,98058,47.4676,-122.184,1600,8250,1,2015,42,"$180,500.00","$319,624.00"
340,1640,7922800320,2014-10-16,2040,8996,1020,1020,1962,0,98008,47.588,-122.118,1950,8270,10,2014,53,"$561,750.00","$480,143.10"
341,1641,9542000030,2014-07-22,2380,12573,2380,0,1963,0,98005,47.5984,-122.176,2900,10700,7,2014,52,"$835,100.00","$767,209.90"
342,1647,9276200890,2015-04-29,1760,2275,1040,720,1912,0,98116,47.5803,-122.39299999999999,1380,3750,4,2015,103,"$450,000.00","$526,354.80"
343,1648,6385910260,2014-09-10,1800,8786,1330,470,1966,0,98146,47.4982,-122.345,1780,8664,9,2014,49,"$272,750.00","$355,008.50"
344,1650,9353300140,2014-06-18,990,10723,990,0,1960,0,98059,47.4887,-122.133,1460,10723,6,2014,55,"$284,950.00","$245,922.20"
